order_id,customer_id,order_date,product_name,category,subcategory,quantity,revenue,discount,profit,region,state,segment
ORD102241,CUST2371,27-10-2024,Storage 27,Office Supplies,Storage,2,1601.16,0.2,84.44,South,Gujarat,Consumer
ORD102242,CUST1248,03-12-2024,Tables 31,Furniture,Tables,10,8606.78,0.05,299.74,East,Tamil Nadu,Consumer
ORD102243,CUST1869,16-09-2024,Phones 26,Technology,Phones,8,8707.53,0.15,182.59,East,Karnataka,Corporate
ORD102244,CUST2004,21-07-2024,Binders 25,Office Supplies,Binders,4,7221.25,0.1,-203.25,North,Tamil Nadu,Corporate
ORD102245,CUST2875,01-03-2023,Chairs 28,Furniture,Chairs,6,11276.02,0.15,1166.25,South,Gujarat,Corporate
ORD102246,CUST1937,23-12-2024,Accessories 4,Technology,Accessories,9,4612.47,0.3,-224.72,West,Maharashtra,Consumer
ORD102247,CUST1018,23-03-2023,Laptops 14,Technology,Laptops,7,12006.77,0,3424.56,North,Delhi,Consumer
ORD102248,CUST1805,05-04-2023,Storage 44,Office Supplies,Storage,2,894.99,0.1,-11.21,South,Delhi,Home Office
ORD102249,CUST1860,14-09-2024,Phones 7,Technology,Phones,10,11214.04,0,1327.58,East,Tamil Nadu,Home Office
ORD102250,CUST1434,08-06-2023,Bookcases 39,Furniture,Bookcases,5,4296.75,0.1,816.78,West,Gujarat,Home Office
ORD102251,CUST1758,29-12-2024,Tables 29,Furniture,Tables,2,369.43,0,19.77,East,Karnataka,Corporate
ORD102252,CUST1411,19-10-2023,Accessories 12,Technology,Accessories,8,9416.25,0.1,-354.26,South,Karnataka,Home Office
ORD102253,CUST2550,21-10-2022,Bookcases 21,Furniture,Bookcases,1,1238.78,0.05,4.11,East,Delhi,Corporate
ORD102254,CUST2758,24-10-2023,Binders 15,Office Supplies,Binders,6,6778.97,0.2,192.7,East,Gujarat,Home Office
ORD102255,CUST1126,08-04-2024,Paper 43,Office Supplies,Paper,7,11581.34,0.15,823.54,East,Gujarat,Corporate
ORD102256,CUST1470,22-12-2024,Phones 10,Technology,Phones,4,4224.48,0.05,512.53,North,Tamil Nadu,Consumer
ORD102257,CUST1049,07-04-2022,Tables 10,Furniture,Tables,9,3454.43,0,636.07,South,Tamil Nadu,Home Office
ORD102258,CUST1671,02-03-2023,Binders 37,Office Supplies,Binders,2,3467.77,0.1,358.15,South,Tamil Nadu,Consumer
ORD102259,CUST1590,09-05-2023,Paper 48,Office Supplies,Paper,5,1993.44,0.1,220.8,North,Karnataka,Home Office
ORD102260,CUST2177,06-07-2023,Chairs 2,Furniture,Chairs,9,13939.33,0.05,2184.41,South,Delhi,Home Office
ORD102261,CUST1527,27-10-2024,Accessories 21,Technology,Accessories,9,5229.7,0.3,-238.18,North,Maharashtra,Consumer
ORD102262,CUST2106,15-06-2023,Storage 33,Office Supplies,Storage,8,15680,0.2,-568.57,South,Tamil Nadu,Corporate
ORD102263,CUST1471,21-06-2023,Paper 50,Office Supplies,Paper,7,10721.23,0.05,1793.84,South,Gujarat,Consumer
ORD102264,CUST1186,14-09-2023,Binders 6,Office Supplies,Binders,1,1648.53,0.15,7.41,East,Tamil Nadu,Corporate
ORD102265,CUST2381,13-05-2024,Bookcases 47,Furniture,Bookcases,5,8606.21,0,643.83,South,Tamil Nadu,Consumer
ORD102266,CUST1987,15-06-2024,Paper 43,Office Supplies,Paper,3,817.11,0.15,-55.38,North,Maharashtra,Home Office
ORD102267,CUST1453,03-11-2023,Storage 49,Office Supplies,Storage,4,5871.98,0.05,914.76,South,Tamil Nadu,Consumer
ORD102268,CUST1953,30-10-2022,Paper 11,Office Supplies,Paper,9,6988.75,0.05,1217.36,South,Tamil Nadu,Home Office
ORD102269,CUST1316,14-04-2024,Laptops 39,Technology,Laptops,7,1985.32,0.2,-180.82,North,Gujarat,Home Office
ORD102270,CUST1394,01-07-2022,Binders 21,Office Supplies,Binders,7,10191.68,0.05,323.08,West,Delhi,Home Office
ORD102271,CUST1595,16-09-2022,Tables 44,Furniture,Tables,8,13972.25,0.05,155.47,South,Maharashtra,Consumer
ORD102272,CUST1452,26-03-2023,Paper 4,Office Supplies,Paper,7,4545.52,0.1,-44.48,West,UP,Home Office
ORD102273,CUST1736,23-07-2024,Paper 22,Office Supplies,Paper,6,8583.97,0.2,-1060.56,South,Gujarat,Corporate
ORD102274,CUST2996,14-05-2022,Laptops 47,Technology,Laptops,4,4246.66,0,415.82,North,UP,Corporate
ORD102275,CUST2402,01-11-2023,Storage 1,Office Supplies,Storage,5,5008.17,0.1,939.38,North,Maharashtra,Home Office
ORD102276,CUST2564,19-08-2022,Chairs 33,Furniture,Chairs,3,3353.43,0.15,154.59,South,UP,Home Office
ORD102277,CUST2042,28-01-2023,Accessories 29,Technology,Accessories,8,12912.3,0.2,663.26,West,Maharashtra,Consumer
ORD102278,CUST2278,29-02-2024,Chairs 12,Furniture,Chairs,8,5946.89,0,1534.21,West,Maharashtra,Corporate
ORD102279,CUST2528,22-03-2022,Storage 23,Office Supplies,Storage,7,6066.82,0,1720.76,West,Maharashtra,Home Office
ORD102280,CUST2012,10-03-2024,Bookcases 29,Furniture,Bookcases,4,5918.07,0.1,56.72,South,Karnataka,Home Office
ORD102281,CUST2950,02-02-2024,Laptops 30,Technology,Laptops,9,14476.63,0.2,-261.44,North,Karnataka,Corporate
ORD102282,CUST1405,12-05-2022,Bookcases 8,Furniture,Bookcases,2,2318.28,0.05,138.43,East,Maharashtra,Home Office
ORD102283,CUST1196,11-12-2022,Tables 33,Furniture,Tables,3,5710.9,0.1,825.84,South,Karnataka,Consumer
ORD102284,CUST2721,03-07-2022,Paper 10,Office Supplies,Paper,7,2968.16,0.3,-514.17,North,UP,Home Office
ORD102285,CUST2843,15-07-2023,Storage 23,Office Supplies,Storage,4,667.21,0.1,57.4,South,Karnataka,Home Office
ORD102286,CUST2777,30-04-2024,Tables 27,Furniture,Tables,8,9186.03,0.15,-233.11,West,UP,Home Office
ORD102287,CUST1883,14-12-2022,Storage 16,Office Supplies,Storage,5,6887.44,0.1,305.37,East,Gujarat,Home Office
ORD102288,CUST2984,18-07-2023,Bookcases 33,Furniture,Bookcases,1,590.63,0,102.99,South,Gujarat,Consumer
ORD102289,CUST1278,11-01-2024,Phones 15,Technology,Phones,5,3121.51,0,316.82,North,Karnataka,Corporate
ORD102290,CUST2600,14-06-2023,Phones 47,Technology,Phones,7,10133.64,0.2,-918.21,West,Karnataka,Home Office
ORD102291,CUST1964,12-02-2024,Storage 18,Office Supplies,Storage,9,9266.68,0,2137.75,South,Gujarat,Corporate
ORD102292,CUST2729,09-09-2022,Binders 27,Office Supplies,Binders,4,7584.33,0.2,269.23,West,Tamil Nadu,Corporate
ORD102293,CUST1150,18-08-2024,Chairs 24,Furniture,Chairs,1,199.33,0.05,40.78,North,Gujarat,Home Office
ORD102294,CUST2109,15-08-2022,Phones 19,Technology,Phones,10,13983.2,0.3,-626.03,West,Tamil Nadu,Consumer
ORD102295,CUST1951,08-01-2022,Laptops 13,Technology,Laptops,9,8233.92,0.1,1453.11,East,Tamil Nadu,Home Office
ORD102296,CUST1761,16-12-2024,Accessories 17,Technology,Accessories,9,3065.49,0,551.18,East,Delhi,Corporate
ORD102297,CUST2242,07-02-2024,Storage 45,Office Supplies,Storage,10,5453.03,0.05,267.17,West,Delhi,Home Office
ORD102298,CUST1839,23-05-2022,Binders 21,Office Supplies,Binders,7,13252.09,0.3,-878.75,South,Delhi,Consumer
ORD102299,CUST2892,09-09-2024,Laptops 42,Technology,Laptops,5,3554.56,0.15,128.7,North,Karnataka,Home Office
ORD102300,CUST2730,01-02-2024,Laptops 50,Technology,Laptops,6,3675.06,0.05,453.45,West,Delhi,Corporate
ORD102301,CUST2115,16-07-2022,Accessories 16,Technology,Accessories,7,6732.52,0.15,553.14,East,Maharashtra,Corporate
ORD102302,CUST2915,01-03-2023,Binders 35,Office Supplies,Binders,9,9929.96,0.3,-2200.36,East,Gujarat,Home Office
ORD102303,CUST1917,23-08-2024,Chairs 21,Furniture,Chairs,4,429.78,0.1,64.71,West,UP,Home Office
ORD102304,CUST2121,30-09-2023,Binders 35,Office Supplies,Binders,4,6379.09,0.15,522.35,West,Gujarat,Corporate
ORD102305,CUST1246,22-03-2023,Accessories 28,Technology,Accessories,5,1593.98,0.1,70.12,West,Gujarat,Corporate
ORD102306,CUST1361,23-06-2024,Phones 31,Technology,Phones,2,3073.98,0.05,149.85,East,Delhi,Corporate
ORD102307,CUST1167,02-09-2024,Bookcases 15,Furniture,Bookcases,3,2086.82,0.15,-155.29,South,Tamil Nadu,Corporate
ORD102308,CUST1650,12-12-2022,Paper 49,Office Supplies,Paper,10,8799.48,0.05,246.41,West,Gujarat,Corporate
ORD102309,CUST1929,13-12-2024,Laptops 39,Technology,Laptops,9,15425.84,0.1,1027.26,South,Tamil Nadu,Corporate
ORD102310,CUST2981,06-08-2022,Chairs 50,Furniture,Chairs,5,3935.83,0.1,531.71,North,Gujarat,Home Office
ORD102311,CUST2812,28-06-2022,Accessories 3,Technology,Accessories,10,3242.11,0.05,136.26,North,UP,Consumer
ORD102312,CUST2560,06-03-2023,Tables 41,Furniture,Tables,5,5366.48,0.3,-800.11,West,UP,Consumer
ORD102313,CUST2718,19-11-2022,Tables 11,Furniture,Tables,4,7951.19,0.1,754.91,South,Gujarat,Consumer
ORD102314,CUST1808,03-10-2023,Accessories 36,Technology,Accessories,7,7884.89,0.2,245.98,East,Tamil Nadu,Corporate
ORD102315,CUST1192,17-08-2022,Paper 22,Office Supplies,Paper,9,9541.55,0.1,-399.62,West,UP,Consumer
ORD102316,CUST1451,05-03-2023,Paper 22,Office Supplies,Paper,2,3024.74,0.1,601.64,North,Gujarat,Corporate
ORD102317,CUST1141,26-06-2023,Laptops 50,Technology,Laptops,10,13647.36,0.2,-1519,West,Delhi,Home Office
ORD102318,CUST1494,16-03-2023,Laptops 44,Technology,Laptops,6,4033.4,0.05,736.02,South,Tamil Nadu,Corporate
ORD102319,CUST2289,14-04-2023,Binders 33,Office Supplies,Binders,10,17886.18,0.15,397.75,North,Delhi,Home Office
ORD102320,CUST1629,16-08-2022,Tables 24,Furniture,Tables,2,1748.15,0.1,160.18,East,Delhi,Consumer
ORD102321,CUST1905,12-05-2023,Laptops 45,Technology,Laptops,7,9338.92,0.05,123.33,East,Gujarat,Consumer
ORD102322,CUST1043,09-11-2024,Bookcases 2,Furniture,Bookcases,3,3867.29,0,1002.05,South,Maharashtra,Corporate
ORD102323,CUST1989,27-07-2022,Binders 26,Office Supplies,Binders,7,7508.78,0.3,-1858.4,South,UP,Consumer
ORD102324,CUST1304,30-11-2024,Phones 30,Technology,Phones,2,3553.15,0.15,-179.71,North,Tamil Nadu,Corporate
ORD102325,CUST1004,10-07-2022,Paper 32,Office Supplies,Paper,9,6351.78,0.2,-619.11,East,Tamil Nadu,Corporate
ORD102326,CUST1608,18-05-2023,Paper 33,Office Supplies,Paper,6,1926.18,0.15,-5.05,North,Karnataka,Corporate
ORD102327,CUST2115,05-01-2024,Storage 15,Office Supplies,Storage,9,5022.2,0.3,-803.43,South,Delhi,Home Office
ORD102328,CUST2082,22-08-2023,Paper 3,Office Supplies,Paper,10,2706.62,0.1,-36.79,East,Karnataka,Corporate
ORD102329,CUST2992,27-12-2022,Laptops 38,Technology,Laptops,1,1425.12,0.3,-77.4,West,UP,Home Office
ORD102330,CUST1338,19-09-2022,Chairs 49,Furniture,Chairs,9,16930.93,0.1,1856.78,West,Maharashtra,Corporate
ORD102331,CUST1888,10-08-2022,Tables 34,Furniture,Tables,1,368.36,0.05,77.56,South,Delhi,Corporate
ORD102332,CUST2971,02-05-2024,Accessories 13,Technology,Accessories,1,497.68,0.15,26.24,South,Delhi,Consumer
ORD102333,CUST1304,21-01-2024,Paper 45,Office Supplies,Paper,9,921.68,0.2,73.74,West,Delhi,Home Office
ORD102334,CUST1480,21-05-2024,Chairs 11,Furniture,Chairs,10,13354.85,0.1,1893.98,East,Delhi,Consumer
ORD102335,CUST2802,16-05-2022,Tables 2,Furniture,Tables,3,5581.99,0.1,191.48,South,Maharashtra,Consumer
ORD102336,CUST2777,24-06-2022,Phones 50,Technology,Phones,1,864.29,0.05,192.03,North,UP,Home Office
ORD102337,CUST1030,31-03-2022,Phones 29,Technology,Phones,5,7078.88,0.15,-87.23,South,Delhi,Home Office
ORD102338,CUST1342,23-12-2022,Storage 23,Office Supplies,Storage,10,15683.96,0,1834.8,North,Gujarat,Corporate
ORD102339,CUST2883,20-12-2022,Chairs 46,Furniture,Chairs,4,4353.48,0.05,164.79,South,Tamil Nadu,Corporate
ORD102340,CUST1468,02-03-2024,Laptops 20,Technology,Laptops,10,16170.62,0.15,1654.94,North,Gujarat,Consumer
ORD102341,CUST1416,05-07-2024,Laptops 15,Technology,Laptops,2,1641.28,0.3,-337.92,West,Gujarat,Home Office
ORD102342,CUST2316,21-02-2023,Phones 39,Technology,Phones,8,15329.73,0.05,2991.91,West,Maharashtra,Consumer
ORD102343,CUST2810,21-02-2022,Bookcases 23,Furniture,Bookcases,2,1682.91,0.3,-37.3,South,Gujarat,Home Office
ORD102344,CUST2785,12-06-2023,Paper 27,Office Supplies,Paper,8,9222.31,0.05,2241.2,South,UP,Home Office
ORD102345,CUST2334,06-11-2024,Binders 5,Office Supplies,Binders,2,804.8,0.15,50.45,North,UP,Consumer
ORD102346,CUST1395,19-11-2023,Bookcases 6,Furniture,Bookcases,5,8734.8,0.2,-839.6,West,Gujarat,Consumer
ORD102347,CUST2837,05-07-2024,Accessories 47,Technology,Accessories,5,2600.18,0.1,351.36,South,UP,Home Office
ORD102348,CUST1380,25-06-2024,Chairs 6,Furniture,Chairs,8,12305.29,0.05,520.52,West,Karnataka,Home Office
ORD102349,CUST1434,08-10-2023,Bookcases 19,Furniture,Bookcases,8,3650.41,0,839.7,North,Maharashtra,Corporate
ORD102350,CUST2759,30-09-2024,Binders 26,Office Supplies,Binders,5,1318.29,0.1,228.02,North,Maharashtra,Home Office
ORD102351,CUST1903,07-01-2022,Binders 14,Office Supplies,Binders,6,3873.68,0.1,-176.17,West,Karnataka,Consumer
ORD102352,CUST2979,19-10-2023,Storage 48,Office Supplies,Storage,10,8606.27,0.1,-350.23,South,Maharashtra,Home Office
ORD102353,CUST1011,02-09-2022,Tables 1,Furniture,Tables,3,5530.32,0.1,879.72,East,Gujarat,Home Office
ORD102354,CUST2221,06-07-2024,Chairs 47,Furniture,Chairs,8,4075.04,0.05,481.86,West,Delhi,Home Office
ORD102355,CUST2813,14-07-2022,Tables 30,Furniture,Tables,10,10874.02,0.2,1018.79,West,Tamil Nadu,Consumer
ORD102356,CUST1599,13-08-2023,Accessories 23,Technology,Accessories,1,1700.82,0.05,21.62,West,Delhi,Consumer
ORD102357,CUST2865,28-07-2023,Phones 49,Technology,Phones,1,1740.76,0.1,44.85,West,Gujarat,Corporate
ORD102358,CUST1442,23-02-2022,Tables 35,Furniture,Tables,8,10501.01,0.3,-864.06,East,Delhi,Consumer
ORD102359,CUST1256,06-06-2024,Binders 43,Office Supplies,Binders,9,12261.65,0.2,-155.07,North,Maharashtra,Home Office
ORD102360,CUST2009,18-08-2022,Tables 32,Furniture,Tables,5,6113.23,0.2,33.53,North,Delhi,Corporate
ORD102361,CUST1543,17-10-2023,Tables 33,Furniture,Tables,8,10023.25,0.3,-2017.32,North,Karnataka,Consumer
ORD102362,CUST2319,05-06-2022,Phones 27,Technology,Phones,3,5013.15,0.1,387.12,North,Gujarat,Corporate
ORD102363,CUST1142,19-01-2024,Laptops 13,Technology,Laptops,7,1530.51,0.15,-73.65,East,Gujarat,Corporate
ORD102364,CUST2008,11-10-2022,Bookcases 24,Furniture,Bookcases,9,10626.7,0.2,-1321.71,West,UP,Corporate
ORD102365,CUST2720,05-01-2023,Binders 44,Office Supplies,Binders,6,6704.3,0.05,757.95,East,Delhi,Home Office
ORD102366,CUST1100,12-02-2024,Tables 26,Furniture,Tables,10,3712.93,0.1,709.57,North,UP,Consumer
ORD102367,CUST1097,26-01-2023,Bookcases 24,Furniture,Bookcases,6,8783.72,0.3,-289.65,South,Delhi,Corporate
ORD102368,CUST2240,10-01-2024,Phones 23,Technology,Phones,1,1774.38,0.15,120.68,North,Maharashtra,Home Office
ORD102369,CUST2110,06-12-2023,Phones 37,Technology,Phones,7,10038.68,0.05,781.79,East,Delhi,Home Office
ORD102370,CUST1369,15-09-2024,Laptops 24,Technology,Laptops,4,6350.22,0.1,684.53,West,Karnataka,Corporate
ORD102371,CUST2201,29-01-2022,Tables 9,Furniture,Tables,3,1232.61,0.3,-152.87,East,Gujarat,Corporate
ORD102372,CUST1496,05-05-2023,Bookcases 5,Furniture,Bookcases,2,251.35,0.05,33.05,South,Tamil Nadu,Corporate
ORD102373,CUST1621,18-11-2022,Phones 19,Technology,Phones,9,14730.47,0,4009.05,East,Gujarat,Home Office
ORD102374,CUST1569,08-03-2023,Tables 9,Furniture,Tables,8,8154.52,0.3,-1489.34,West,Tamil Nadu,Corporate
ORD102375,CUST2196,24-09-2023,Storage 43,Office Supplies,Storage,9,5645.64,0.15,-290.1,South,UP,Corporate
ORD102376,CUST2263,19-05-2022,Chairs 47,Furniture,Chairs,7,8173.91,0.05,1323.6,West,Delhi,Corporate
ORD102377,CUST2006,28-01-2022,Binders 25,Office Supplies,Binders,1,155.67,0.1,12.05,South,Karnataka,Home Office
ORD102378,CUST1010,19-11-2024,Chairs 32,Furniture,Chairs,9,10232.32,0,1602.12,East,Karnataka,Corporate
ORD102379,CUST1644,10-08-2022,Paper 9,Office Supplies,Paper,6,5642.62,0,1623.3,South,Gujarat,Corporate
ORD102380,CUST2319,21-03-2022,Binders 15,Office Supplies,Binders,8,7012.23,0.15,826.55,East,Karnataka,Home Office
ORD102381,CUST1712,16-01-2023,Laptops 34,Technology,Laptops,4,2204.89,0,505.57,West,UP,Consumer
ORD102382,CUST2084,28-01-2022,Paper 47,Office Supplies,Paper,6,6734.28,0.2,-600.82,South,Gujarat,Corporate
ORD102383,CUST1236,07-10-2022,Paper 5,Office Supplies,Paper,7,10605.18,0,1033.83,South,Tamil Nadu,Home Office
ORD102384,CUST2133,13-06-2022,Chairs 45,Furniture,Chairs,1,975.35,0.3,-81.73,South,Karnataka,Home Office
ORD102385,CUST1764,24-05-2023,Phones 21,Technology,Phones,2,599.83,0.15,37.64,East,Gujarat,Corporate
ORD102386,CUST2735,30-08-2023,Storage 37,Office Supplies,Storage,9,14999.24,0.15,1594.6,South,UP,Home Office
ORD102387,CUST1299,06-01-2024,Accessories 36,Technology,Accessories,6,10497.52,0.2,997.28,West,Tamil Nadu,Home Office
ORD102388,CUST1639,30-11-2024,Binders 37,Office Supplies,Binders,2,2465.78,0.2,246.17,West,Delhi,Home Office
ORD102389,CUST2523,20-09-2024,Storage 4,Office Supplies,Storage,5,2165.68,0.1,199.91,West,Tamil Nadu,Home Office
ORD102390,CUST2277,14-05-2023,Chairs 25,Furniture,Chairs,1,1849.46,0.05,249.93,North,Tamil Nadu,Home Office
ORD102391,CUST2361,16-08-2024,Paper 34,Office Supplies,Paper,9,8735.3,0.2,-630.7,East,Karnataka,Corporate
ORD102392,CUST1934,16-04-2022,Phones 2,Technology,Phones,6,2983.26,0,496.51,North,Gujarat,Consumer
ORD102393,CUST1420,17-03-2023,Laptops 30,Technology,Laptops,8,4451.72,0.2,32.75,South,Delhi,Corporate
ORD102394,CUST1401,27-06-2024,Chairs 15,Furniture,Chairs,1,588.14,0.15,-6.36,East,Tamil Nadu,Corporate
ORD102395,CUST1111,20-04-2023,Chairs 7,Furniture,Chairs,7,2884.8,0,742.98,East,Karnataka,Corporate
ORD102396,CUST2830,30-10-2023,Tables 47,Furniture,Tables,10,13616.23,0,1336.74,North,Karnataka,Consumer
ORD102397,CUST2797,29-09-2024,Laptops 46,Technology,Laptops,10,12521.34,0.3,-2475,West,Tamil Nadu,Corporate
ORD102398,CUST2494,05-08-2023,Bookcases 25,Furniture,Bookcases,10,1748.93,0.2,-8.11,East,Maharashtra,Home Office
ORD102399,CUST2896,01-03-2024,Binders 40,Office Supplies,Binders,5,9503.81,0.05,2114.21,North,Maharashtra,Home Office
ORD102400,CUST2653,14-06-2024,Phones 35,Technology,Phones,5,6205.08,0.15,450.13,South,Delhi,Consumer
ORD102401,CUST2039,10-03-2024,Phones 44,Technology,Phones,7,9286.43,0.3,-1141.41,North,UP,Corporate
ORD102402,CUST2735,10-04-2022,Binders 44,Office Supplies,Binders,3,5953.44,0.2,347.07,West,Tamil Nadu,Corporate
ORD102403,CUST2048,25-07-2023,Laptops 1,Technology,Laptops,8,7287.21,0,1689.3,North,Tamil Nadu,Consumer
ORD102404,CUST2018,22-09-2024,Phones 50,Technology,Phones,1,1304.13,0,388.19,West,Karnataka,Corporate
ORD102405,CUST2291,24-11-2024,Paper 29,Office Supplies,Paper,5,3139.97,0.3,-118.5,West,Tamil Nadu,Home Office
ORD102406,CUST2000,25-08-2022,Bookcases 28,Furniture,Bookcases,4,3771.71,0.15,430.87,North,UP,Corporate
ORD102407,CUST1372,27-03-2023,Paper 48,Office Supplies,Paper,4,5599.99,0.1,834.8,East,Delhi,Consumer
ORD102408,CUST2652,18-02-2023,Binders 35,Office Supplies,Binders,2,2415.66,0,519.57,North,Delhi,Corporate
ORD102409,CUST1222,28-07-2023,Tables 8,Furniture,Tables,10,10931.48,0.3,-1602.19,East,Maharashtra,Corporate
ORD102410,CUST2431,10-04-2024,Laptops 21,Technology,Laptops,4,2674.29,0.15,-235.48,West,Tamil Nadu,Consumer
ORD102411,CUST2662,26-01-2022,Paper 47,Office Supplies,Paper,2,1538.48,0.15,-80.96,West,Maharashtra,Consumer
ORD102412,CUST2584,25-02-2022,Tables 28,Furniture,Tables,5,1693.35,0.05,375.04,South,UP,Home Office
ORD102413,CUST1665,19-07-2023,Chairs 17,Furniture,Chairs,9,14151.28,0.05,2820.83,North,Karnataka,Corporate
ORD102414,CUST1042,03-08-2022,Tables 21,Furniture,Tables,10,6118.94,0.15,99.86,West,Gujarat,Corporate
ORD102415,CUST2613,26-02-2024,Storage 9,Office Supplies,Storage,5,1053.26,0.3,-108.82,West,Delhi,Home Office
ORD102416,CUST1991,15-05-2023,Storage 40,Office Supplies,Storage,9,2659.68,0.2,231.1,North,Tamil Nadu,Corporate
ORD102417,CUST1952,17-09-2022,Tables 16,Furniture,Tables,5,7785.06,0.3,-796.4,East,Karnataka,Home Office
ORD102418,CUST1653,21-05-2024,Bookcases 34,Furniture,Bookcases,5,7353.77,0.1,95.86,North,UP,Consumer
ORD102419,CUST1367,01-05-2023,Storage 24,Office Supplies,Storage,10,10325.4,0.2,450.84,East,Maharashtra,Home Office
ORD102420,CUST2816,27-02-2022,Phones 47,Technology,Phones,6,7008.45,0.2,-387.79,West,Karnataka,Corporate
ORD102421,CUST1681,25-03-2022,Storage 11,Office Supplies,Storage,8,15307.23,0.2,-269.66,East,Delhi,Consumer
ORD102422,CUST1564,09-08-2023,Tables 33,Furniture,Tables,4,2443.35,0.1,279.04,South,Gujarat,Consumer
ORD102423,CUST1110,20-06-2023,Accessories 15,Technology,Accessories,10,4765.92,0.2,-72.45,East,Gujarat,Corporate
ORD102424,CUST2963,22-12-2023,Chairs 13,Furniture,Chairs,6,11644.49,0,767.38,North,Maharashtra,Corporate
ORD102425,CUST2540,12-07-2022,Bookcases 30,Furniture,Bookcases,7,8037.45,0.05,99.65,West,Delhi,Corporate
ORD102426,CUST2510,18-11-2023,Paper 36,Office Supplies,Paper,1,279.89,0.3,-47.56,West,Tamil Nadu,Consumer
ORD102427,CUST1332,23-09-2023,Chairs 28,Furniture,Chairs,7,12758.49,0.3,-1226.64,East,Karnataka,Corporate
ORD102428,CUST1441,26-11-2022,Laptops 33,Technology,Laptops,2,1741.71,0.3,-137.07,North,Maharashtra,Corporate
ORD102429,CUST1127,09-11-2022,Accessories 44,Technology,Accessories,6,11793.63,0.15,1424.65,South,Gujarat,Home Office
ORD102430,CUST1215,19-10-2022,Accessories 30,Technology,Accessories,3,5704.73,0.1,872.06,West,Maharashtra,Home Office
ORD102431,CUST2363,14-03-2023,Binders 2,Office Supplies,Binders,7,1436.29,0.15,-15.58,North,Karnataka,Corporate
ORD102432,CUST2925,03-07-2023,Tables 37,Furniture,Tables,3,1789.96,0,432.43,East,Delhi,Consumer
ORD102433,CUST1223,24-04-2023,Accessories 27,Technology,Accessories,2,2700.21,0.05,303.15,North,Gujarat,Consumer
ORD102434,CUST1933,07-08-2024,Tables 48,Furniture,Tables,3,4839.78,0,1105.84,North,Maharashtra,Corporate
ORD102435,CUST1600,31-07-2024,Accessories 12,Technology,Accessories,1,1856.85,0.2,10.22,West,Tamil Nadu,Consumer
ORD102436,CUST1998,25-11-2022,Laptops 21,Technology,Laptops,4,4504.6,0.15,-307.58,East,UP,Corporate
ORD102437,CUST1348,16-10-2022,Phones 38,Technology,Phones,1,1225.74,0.05,110.25,East,Karnataka,Corporate
ORD102438,CUST1584,08-07-2024,Phones 15,Technology,Phones,8,6968.34,0.3,-1546.3,East,Karnataka,Corporate
ORD102439,CUST2833,28-08-2024,Laptops 6,Technology,Laptops,1,610.16,0.15,-2.5,West,UP,Corporate
